age,height_cm,weight_kgs,overall_rating,preferred_foot,international_reputation(1-5),weak_foot(1-5),skill_moves(1-5),body_type,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,region,position_attacker,position_midfielder,position_defender,position_goalkeeper
29.0,175.26,78.0,73,1,1,4,3,2,73,42,58.0,74.0,42,68.0,57,35,69.0,71.0,65.0,66.0,64.0,63.0,67.0,72.0,80.0,75.0,58,82,69,60,63.0,39,69,72,71,6,0,0,1,0
29.0,187.96,74.8,73,0,1,4,3,0,71,67,60.0,70.0,68,68.0,65,67,70.0,71.0,65.0,66.0,66.0,68.0,67.0,72.0,80.0,72.0,68,56,67,64,72.0,65,67,66,57,12,1,1,1,0
28.0,187.96,73.9,73,0,1,2,3,1,67,69,60.0,70.0,64,63.0,75,79,70.0,69.0,65.0,67.0,70.0,68.0,67.0,72.0,80.0,72.0,70,65,61,65,72.0,68,55,56,55,6,1,1,0,0
29.0,154.94,73.9,73,1,1,4,3,0,74,67,68.0,70.0,67,69.0,72,77,70.0,71.0,65.0,66.0,70.0,68.0,69.0,72.0,80.0,75.0,73,73,68,69,73.0,82,60,62,53,2,0,1,0,0
32.0,190.5,74.8,73,1,1,3,2,1,41,32,65.0,70.0,31,69.0,62,37,70.0,71.0,56.0,66.0,70.0,68.0,69.0,70.0,76.0,75.0,35,73,71,59,73.0,48,68,74,73,0,0,0,1,0
32.0,182.88,73.9,73,0,2,3,3,1,62,72,71.0,68.0,69,69.0,69,60,60.0,71.0,56.0,66.0,71.0,63.0,67.0,70.0,67.0,75.0,60,45,23,74,62.0,73,50,28,24,12,1,0,0,0
27.0,187.96,73.0,73,1,2,1,2,0,42,35,72.0,68.0,36,69.0,30,48,60.0,71.0,66.0,67.0,71.0,58.0,59.0,70.0,66.0,75.0,33,60,75,35,61.0,42,78,77,74,12,0,0,1,0
27.0,185.42,73.0,73,1,1,3,3,0,57,75,72.0,68.0,58,69.0,49,45,57.0,68.0,73.0,67.0,71.0,63.0,67.0,68.0,66.0,73.0,58,52,37,76,60.0,61,41,35,32,11,1,0,0,0
27.0,182.88,73.0,73,1,1,3,2,0,35,41,71.0,68.0,25,60.0,30,40,57.0,67.0,66.0,75.0,68.0,63.0,67.0,68.0,65.0,73.0,23,72,78,47,60.0,33,72,72,73,7,0,0,1,0
27.0,175.26,73.0,73,1,1,4,3,1,59,76,71.0,65.0,74,65.0,53,56,55.0,68.0,67.0,75.0,68.0,63.0,67.0,68.0,65.0,77.0,65,42,12,74,60.0,71,18,33,26,7,1,0,0,0
27.0,185.42,73.0,73,1,1,4,3,0,55,74,71.0,65.0,70,65.0,65,47,55.0,68.0,66.0,69.0,65.0,60.0,70.0,68.0,66.0,74.0,68,75,36,72,59.0,76,27,40,29,12,1,0,0,0
27.0,185.42,73.0,73,1,1,3,2,1,30,21,71.0,65.0,15,65.0,59,22,53.0,68.0,66.0,69.0,67.0,67.0,77.0,68.0,67.0,75.0,14,74,67,22,60.0,65,75,74,71,12,0,0,1,0
27.0,185.42,73.0,73,1,1,3,2,0,48,78,71.0,62.0,72,65.0,64,66,53.0,68.0,66.0,69.0,67.0,67.0,70.0,71.0,67.0,75.0,60,47,38,81,60.0,74,14,18,21,12,1,0,0,0
28.0,175.26,73.0,73,1,1,2,3,2,59,77,69.0,68.0,70,65.0,48,50,48.0,68.0,66.0,68.0,65.0,60.0,68.0,74.0,67.0,75.0,67,59,15,75,59.0,72,20,27,15,12,1,0,0,0
28.0,172.72,73.0,73,0,1,3,3,2,75,65,69.0,62.0,61,60.0,76,69,48.0,67.0,66.0,69.0,67.0,60.0,68.0,74.0,67.0,75.0,70,58,63,68,60.0,60,40,60,52,12,1,1,0,0
30.0,190.5,79.8,73,1,1,2,2,1,32,24,69.0,65.0,33,60.0,30,26,48.0,67.0,66.0,66.0,67.0,54.0,67.0,74.0,68.0,75.0,24,78,73,24,60.0,47,70,76,69,12,0,0,1,0
28.0,187.96,83.0,73,1,1,3,3,1,71,68,68.0,68.0,51,65.0,57,49,58.0,71.0,56.0,56.0,58.0,47.0,47.0,74.0,68.0,79.0,55,69,68,67,45.0,45,67,70,67,12,1,1,1,0
28.0,190.5,83.0,73,0,1,2,1,1,18,17,49.0,68.0,20,65.0,16,20,58.0,71.0,56.0,55.0,58.0,47.0,47.0,57.0,68.0,79.0,15,34,21,16,45.0,23,23,14,19,7,0,0,0,1
28.0,193.04,83.0,73,0,1,2,2,0,33,27,49.0,65.0,17,69.0,24,26,65.0,71.0,77.0,55.0,70.0,54.0,67.0,57.0,65.0,70.0,31,73,71,27,61.0,58,73,74,73,7,0,0,1,0
28.0,152.4,87.1,73,1,2,4,5,0,70,63,49.0,68.0,72,69.0,81,72,58.0,70.0,59.0,55.0,58.0,44.0,46.0,57.0,54.0,66.0,70,48,43,67,45.0,72,27,30,23,10,1,1,0,0
28.0,152.4,73.0,73,1,2,4,4,1,73,62,49.0,70.0,60,69.0,73,69,65.0,73.0,61.0,59.0,70.0,71.0,68.0,55.0,54.0,66.0,65,37,31,65,72.0,62,18,23,19,12,1,1,0,0
29.0,187.96,73.0,73,1,1,2,1,0,14,11,60.0,74.0,13,71.0,11,11,70.0,74.0,73.0,61.0,71.0,72.0,74.0,61.0,67.0,66.0,13,37,24,17,72.0,21,15,12,17,12,0,0,0,1
29.0,175.26,73.9,73,0,1,3,4,0,70,60,53.0,75.0,71,71.0,83,77,73.0,74.0,66.0,61.0,70.0,71.0,74.0,61.0,67.0,66.0,71,65,37,63,72.0,75,45,31,31,7,1,1,0,0
29.0,175.26,73.9,73,1,2,3,3,1,62,58,60.0,75.0,60,71.0,54,53,73.0,74.0,64.0,61.0,66.0,71.0,73.0,61.0,58.0,64.0,72,81,77,60,75.0,52,71,74,74,7,0,1,1,0
31.0,187.96,73.9,73,1,1,4,3,1,68,40,62.0,75.0,65,69.0,66,45,73.0,72.0,65.0,61.0,71.0,72.0,73.0,61.0,67.0,64.0,70,70,70,65,75.0,44,56,70,68,12,0,1,0,0
28.0,152.4,73.9,73,0,1,3,3,1,67,63,63.0,75.0,54,68.0,65,66,71.0,70.0,66.0,63.0,71.0,71.0,70.0,75.0,67.0,67.0,71,50,59,68,64.0,64,53,59,58,7,1,1,0,0
28.0,154.94,76.2,73,1,2,3,3,1,50,82,64.0,72.0,77,68.0,63,40,65.0,72.0,65.0,61.0,66.0,68.0,65.0,75.0,69.0,67.0,40,70,20,84,58.0,86,45,22,20,12,1,0,0,0
28.0,182.88,72.1,73,1,1,3,2,0,67,28,66.0,72.0,49,67.0,58,49,64.0,70.0,65.0,63.0,71.0,66.0,65.0,75.0,69.0,67.0,53,65,72,59,58.0,38,65,72,73,11,0,0,1,0
28.0,190.5,72.1,73,1,1,3,2,2,43,30,66.0,69.0,30,65.0,27,41,64.0,71.0,66.0,61.0,71.0,66.0,65.0,76.0,69.0,68.0,33,67,73,38,58.0,45,72,70,68,6,0,0,1,0
28.0,187.96,72.1,73,1,1,3,3,0,72,35,66.0,69.0,50,65.0,68,55,64.0,71.0,66.0,59.0,68.0,66.0,52.0,75.0,77.0,68.0,56,68,70,60,50.0,49,72,74,74,11,0,0,1,0
28.0,152.4,81.2,73,1,1,2,3,1,57,53,66.0,69.0,48,62.0,50,48,64.0,70.0,58.0,59.0,68.0,65.0,69.0,71.0,77.0,68.0,66,78,71,53,50.0,50,70,77,70,10,0,1,1,0
31.0,187.96,79.8,73,1,1,3,1,1,13,15,66.0,72.0,13,62.0,15,15,64.0,69.0,66.0,61.0,68.0,65.0,72.0,70.0,77.0,68.0,19,36,28,15,56.0,25,10,18,14,7,0,0,0,1
31.0,185.42,79.8,73,0,1,3,2,1,69,53,65.0,72.0,53,67.0,66,71,65.0,70.0,66.0,59.0,68.0,69.0,72.0,70.0,77.0,68.0,75,74,74,56,59.0,74,72,72,65,7,0,1,0,0
27.0,187.96,79.8,73,1,1,4,3,1,64,74,58.0,73.0,65,67.0,67,57,65.0,70.0,69.0,61.0,71.0,69.0,67.0,70.0,78.0,67.0,65,63,45,70,56.0,74,42,36,24,12,1,0,0,0
27.0,175.26,73.0,73,1,1,3,2,1,43,32,57.0,69.0,33,67.0,42,36,65.0,71.0,75.0,74.0,73.0,70.0,67.0,67.0,78.0,68.0,60,80,72,64,61.0,44,73,71,66,7,0,1,0,0
32.0,152.4,73.0,73,1,1,3,3,1,68,38,58.0,69.0,40,68.0,65,50,60.0,71.0,75.0,74.0,73.0,70.0,65.0,67.0,78.0,68.0,60,73,76,55,61.0,46,65,74,73,7,0,0,1,0
32.0,152.4,73.0,73,0,1,4,3,1,69,65,57.0,69.0,59,68.0,55,55,60.0,71.0,69.0,56.0,71.0,70.0,65.0,62.0,68.0,68.0,59,64,52,68,54.0,64,31,34,48,6,1,1,0,0
32.0,187.96,71.2,73,0,1,4,1,1,20,11,54.0,73.0,14,68.0,11,12,60.0,71.0,72.0,70.0,73.0,70.0,65.0,62.0,78.0,68.0,20,38,22,15,54.0,31,20,20,19,6,0,0,0,1
32.0,187.96,74.8,73,1,1,4,3,1,57,75,57.0,72.0,73,70.0,63,72,60.0,69.0,66.0,65.0,63.0,59.0,65.0,62.0,68.0,77.0,74,58,37,75,69.0,72,15,44,45,7,1,0,0,0
33.0,167.64,79.8,73,1,1,3,3,1,71,71,58.0,72.0,62,70.0,78,80,66.0,69.0,63.0,65.0,63.0,59.0,73.0,64.0,68.0,78.0,68,48,39,66,69.0,69,41,28,23,12,1,1,0,0
30.0,172.72,74.8,73,1,1,4,2,2,50,39,54.0,72.0,56,70.0,68,60,66.0,73.0,66.0,67.0,66.0,64.0,73.0,70.0,59.0,77.0,73,73,74,59,69.0,55,76,70,64,0,0,1,0,0
30.0,187.96,74.8,73,1,1,4,3,1,66,74,64.0,72.0,65,70.0,69,60,66.0,72.0,66.0,67.0,66.0,64.0,71.0,70.0,63.0,61.0,74,72,25,74,69.0,72,25,26,24,10,1,1,0,0
30.0,187.96,79.8,73,0,1,2,3,0,66,75,56.0,72.0,61,76.0,54,39,55.0,74.0,66.0,67.0,66.0,59.0,73.0,70.0,68.0,77.0,63,32,14,73,64.0,71,22,17,16,12,1,1,0,0
27.0,187.96,79.8,73,1,1,3,1,1,32,14,56.0,72.0,15,76.0,30,12,55.0,72.0,75.0,83.0,68.0,64.0,72.0,70.0,63.0,72.0,15,13,20,11,64.0,30,25,20,21,12,0,0,0,1
27.0,182.88,73.9,73,1,1,3,3,2,73,69,56.0,68.0,55,70.0,56,54,55.0,68.0,79.0,83.0,82.0,64.0,72.0,70.0,61.0,61.0,58,45,20,72,64.0,68,41,33,24,11,1,1,0,0
27.0,175.26,79.8,73,1,1,4,4,1,66,68,41.0,65.0,69,70.0,69,60,55.0,67.0,75.0,77.0,68.0,58.0,72.0,65.0,59.0,63.0,67,77,37,71,62.0,62,60,28,49,3,1,1,0,0
27.0,175.26,79.8,73,0,2,3,4,1,76,72,41.0,64.0,70,73.0,77,80,55.0,67.0,75.0,77.0,68.0,56.0,72.0,65.0,61.0,69.0,78,35,44,65,62.0,74,30,28,23,6,1,0,0,0
28.0,187.96,79.8,73,1,1,2,1,1,12,16,56.0,65.0,15,73.0,15,12,60.0,71.0,51.0,49.0,48.0,45.0,55.0,58.0,63.0,69.0,13,21,10,7,64.0,21,20,15,17,7,0,0,0,1
29.0,187.96,79.8,73,1,1,2,1,1,11,13,54.0,65.0,19,76.0,12,11,67.0,71.0,51.0,49.0,48.0,45.0,55.0,65.0,76.0,64.0,13,35,20,16,64.0,17,15,14,12,2,0,0,0,1
29.0,190.5,79.8,73,1,1,3,2,1,40,42,48.0,70.0,29,73.0,32,22,58.0,70.0,51.0,49.0,48.0,45.0,55.0,71.0,73.0,64.0,30,68,74,40,64.0,72,70,77,75,10,0,0,1,0
29.0,172.72,66.2,73,0,1,4,3,0,67,48,54.0,64.0,58,73.0,67,63,63.0,70.0,73.0,71.0,78.0,80.0,58.0,71.0,73.0,64.0,58,76,81,71,64.0,66,76,69,69,11,0,0,1,0
27.0,175.26,66.2,73,1,2,3,4,0,62,74,54.0,66.0,74,66.0,69,39,63.0,70.0,73.0,73.0,78.0,80.0,58.0,70.0,73.0,64.0,69,60,32,78,64.0,55,58,32,28,12,1,0,0,0
27.0,172.72,66.2,73,1,1,2,4,0,75,68,63.0,70.0,61,72.0,70,65,58.0,71.0,79.0,73.0,79.0,82.0,72.0,72.0,73.0,64.0,67,63,30,68,68.0,52,41,51,43,7,1,1,0,0
25.0,190.5,68.9,73,1,1,3,2,1,37,23,55.0,70.0,26,72.0,25,26,52.0,73.0,79.0,73.0,79.0,82.0,72.0,72.0,73.0,66.0,33,74,71,30,64.0,40,73,72,70,11,0,0,1,0
25.0,175.26,72.1,73,1,1,4,4,1,62,72,55.0,71.0,72,72.0,71,71,52.0,73.0,79.0,73.0,79.0,80.0,60.0,70.0,73.0,66.0,75,76,18,78,63.0,68,38,12,17,7,1,0,0,0
25.0,187.96,74.8,73,1,1,3,3,0,41,43,59.0,71.0,43,72.0,41,47,52.0,73.0,71.0,72.0,72.0,72.0,60.0,70.0,73.0,71.0,39,61,72,46,63.0,47,70,75,72,7,0,0,1,0
27.0,152.4,72.1,73,1,1,3,3,0,68,57,65.0,68.0,47,66.0,65,38,60.0,70.0,72.0,72.0,72.0,72.0,72.0,66.0,74.0,68.0,59,62,72,65,63.0,41,67,72,71,2,0,0,1,0
27.0,154.94,72.1,73,0,1,3,3,1,65,76,65.0,68.0,66,66.0,73,71,62.0,73.0,71.0,71.0,66.0,71.0,68.0,66.0,74.0,71.0,72,54,34,72,63.0,70,32,50,53,7,1,1,0,0
30.0,152.4,79.8,73,0,1,4,3,0,75,52,65.0,72.0,45,68.0,57,73,62.0,73.0,68.0,69.0,62.0,65.0,68.0,66.0,74.0,73.0,53,72,68,61,63.0,40,68,75,72,12,0,0,1,0
30.0,193.04,79.8,73,1,1,2,2,0,41,41,65.0,68.0,42,68.0,47,46,61.0,73.0,68.0,69.0,62.0,65.0,75.0,82.0,74.0,73.0,47,70,72,44,63.0,49,73,72,70,2,0,0,1,0
30.0,185.42,79.8,73,1,1,3,2,1,38,38,65.0,72.0,35,72.0,42,24,61.0,73.0,64.0,63.0,66.0,71.0,70.0,82.0,74.0,80.0,35,72,78,36,63.0,46,71,74,72,2,0,0,1,0
30.0,172.72,79.8,73,1,1,3,4,1,64,73,69.0,72.0,71,72.0,70,65,61.0,73.0,64.0,63.0,68.0,71.0,70.0,82.0,76.0,80.0,73,73,42,71,63.0,69,50,53,31,12,1,1,0,0
29.0,185.42,73.9,73,0,1,3,3,1,62,75,69.0,72.0,69,68.0,59,43,61.0,72.0,70.0,68.0,72.0,78.0,73.0,76.0,76.0,66.0,65,76,56,78,71.0,65,45,31,25,2,1,0,0,0
28.0,152.4,73.9,73,1,1,3,3,0,65,64,70.0,72.0,61,72.0,61,64,71.0,74.0,70.0,68.0,72.0,78.0,73.0,72.0,76.0,66.0,70,67,74,66,71.0,60,68,67,66,6,0,1,0,0
28.0,172.72,74.8,73,0,1,3,3,0,70,69,70.0,73.0,69,72.0,69,71,71.0,74.0,64.0,63.0,68.0,71.0,73.0,72.0,76.0,73.0,70,58,62,69,69.0,68,62,64,63,6,0,1,0,0
26.0,185.42,73.9,73,1,1,3,3,0,67,40,70.0,74.0,64,72.0,72,72,72.0,74.0,61.0,61.0,72.0,77.0,73.0,71.0,76.0,69.0,75,66,74,56,71.0,73,77,72,72,12,0,1,1,0
23.0,187.96,74.8,73,1,1,3,2,1,50,34,61.0,75.0,40,72.0,45,36,71.0,74.0,61.0,61.0,72.0,77.0,73.0,70.0,76.0,69.0,39,81,73,29,71.0,50,73,76,71,6,0,0,1,0
28.0,175.26,74.8,73,1,1,4,3,1,72,67,61.0,74.0,64,72.0,73,74,70.0,74.0,61.0,61.0,67.0,62.0,75.0,65.0,75.0,70.0,59,62,69,71,69.0,58,64,62,57,7,0,1,0,0
23.0,182.88,73.9,73,1,1,3,4,1,65,52,61.0,73.0,38,72.0,62,75,68.0,74.0,73.0,71.0,72.0,77.0,72.0,59.0,68.0,69.0,74,68,71,67,73.0,58,67,75,71,6,1,1,0,0
23.0,152.4,73.9,73,1,1,3,3,0,76,66,60.0,72.0,44,72.0,70,61,68.0,72.0,75.0,73.0,75.0,77.0,75.0,59.0,68.0,69.0,67,70,68,69,73.0,73,70,73,72,0,0,0,1,0
26.0,172.72,73.9,73,0,1,3,3,1,70,68,59.0,72.0,59,72.0,67,59,67.0,72.0,75.0,73.0,74.0,74.0,75.0,65.0,68.0,69.0,76,41,41,61,68.0,58,39,36,42,1,1,1,0,0
26.0,152.4,73.9,73,1,2,4,3,2,75,70,59.0,72.0,71,72.0,79,66,66.0,72.0,73.0,73.0,74.0,69.0,72.0,65.0,66.0,70.0,74,80,35,76,66.0,65,42,29,28,7,1,1,0,0
26.0,175.26,69.9,73,1,1,3,2,1,43,43,46.0,71.0,29,73.0,43,39,65.0,72.0,78.0,74.0,75.0,74.0,62.0,67.0,66.0,65.0,36,74,79,53,66.0,42,72,72,66,7,0,1,0,0
28.0,195.58,78.0,73,1,1,3,1,1,12,13,45.0,71.0,13,71.0,15,15,59.0,72.0,66.0,66.0,74.0,69.0,47.0,67.0,66.0,65.0,17,36,19,15,64.0,11,12,14,18,2,0,0,0,1
26.0,175.26,68.0,73,0,1,3,3,0,75,63,45.0,71.0,54,70.0,84,61,59.0,72.0,66.0,55.0,66.0,69.0,47.0,61.0,66.0,64.0,70,58,30,69,64.0,73,40,32,35,12,1,1,0,0
27.0,187.96,69.9,73,1,1,3,1,2,11,14,45.0,71.0,16,70.0,15,14,65.0,73.0,68.0,55.0,66.0,59.0,55.0,61.0,73.0,64.0,14,29,18,11,73.0,30,15,14,14,6,0,0,0,1
29.0,167.64,69.9,73,1,1,4,3,1,70,48,38.0,71.0,49,70.0,73,75,65.0,73.0,74.0,70.0,66.0,69.0,61.0,63.0,66.0,64.0,68,69,69,63,73.0,73,63,70,70,12,0,1,0,0
27.0,182.88,69.9,73,0,1,3,3,0,69,57,45.0,71.0,41,70.0,56,57,65.0,73.0,73.0,70.0,66.0,69.0,61.0,61.0,73.0,64.0,58,74,68,63,73.0,61,58,72,65,7,1,1,0,0
24.0,152.4,69.9,73,1,1,3,3,1,72,38,45.0,71.0,64,70.0,66,50,65.0,73.0,74.0,72.0,69.0,80.0,70.0,53.0,73.0,64.0,61,79,68,72,73.0,58,65,73,72,7,0,0,1,0
27.0,170.18,72.1,73,1,1,4,4,1,71,66,50.0,71.0,70,67.0,74,68,64.0,72.0,74.0,72.0,69.0,69.0,70.0,63.0,73.0,70.0,58,41,40,66,67.0,69,21,37,22,12,1,1,0,0
29.0,175.26,73.9,73,1,1,3,4,1,71,66,68.0,70.0,62,70.0,78,67,64.0,73.0,73.0,72.0,70.0,72.0,70.0,63.0,73.0,74.0,63,61,38,61,65.0,56,30,33,24,6,1,1,0,0
29.0,190.5,73.9,73,1,2,3,2,0,28,22,68.0,70.0,19,70.0,40,31,64.0,73.0,70.0,67.0,70.0,72.0,69.0,73.0,73.0,74.0,31,69,83,16,60.0,30,73,76,70,12,0,0,1,0
30.0,182.88,73.9,73,1,1,3,2,1,65,43,60.0,70.0,36,70.0,67,43,64.0,73.0,70.0,64.0,70.0,72.0,67.0,73.0,73.0,74.0,48,69,69,55,60.0,33,73,71,74,2,0,0,1,0
30.0,187.96,73.9,73,1,1,2,2,1,25,18,60.0,68.0,14,72.0,22,25,68.0,73.0,70.0,64.0,70.0,72.0,67.0,73.0,73.0,74.0,20,81,70,22,65.0,28,76,75,74,12,0,0,1,0
30.0,154.94,73.9,73,1,2,3,3,0,70,62,60.0,70.0,66,68.0,68,65,68.0,70.0,70.0,64.0,70.0,72.0,59.0,69.0,73.0,69.0,63,55,54,70,65.0,63,55,53,41,6,1,1,0,0
30.0,154.94,69.9,73,1,1,4,3,0,69,69,60.0,70.0,68,68.0,70,68,66.0,70.0,71.0,64.0,73.0,75.0,52.0,69.0,73.0,66.0,68,64,64,70,64.0,74,61,63,60,12,1,1,0,0
34.0,182.88,69.9,73,1,1,2,1,2,10,16,60.0,72.0,11,68.0,14,12,66.0,70.0,71.0,64.0,73.0,75.0,67.0,69.0,63.0,66.0,13,24,24,17,64.0,22,18,14,20,6,0,0,0,1
35.0,172.72,73.9,73,1,1,3,3,0,72,44,60.0,72.0,55,72.0,67,61,66.0,73.0,66.0,64.0,73.0,75.0,73.0,74.0,52.0,66.0,41,58,77,49,64.0,50,75,65,73,7,0,0,1,0
35.0,182.88,73.9,73,1,1,3,3,0,47,76,60.0,72.0,73,72.0,60,71,61.0,73.0,53.0,62.0,67.0,62.0,68.0,74.0,52.0,68.0,72,69,37,73,60.0,89,19,25,33,12,1,0,0,0
35.0,175.26,73.9,73,0,1,2,3,1,74,68,62.0,72.0,74,70.0,80,82,61.0,70.0,66.0,64.0,74.0,74.0,68.0,74.0,52.0,65.0,76,59,48,67,60.0,78,58,29,23,7,1,1,0,0
31.0,185.42,73.9,73,1,1,3,2,0,61,24,62.0,73.0,51,70.0,51,52,61.0,70.0,55.0,62.0,74.0,74.0,68.0,76.0,72.0,66.0,39,87,76,46,64.0,38,69,75,69,3,0,0,1,0
31.0,182.88,74.8,73,1,1,3,4,1,68,66,63.0,73.0,70,70.0,63,51,70.0,70.0,66.0,62.0,74.0,74.0,68.0,77.0,72.0,66.0,69,57,36,68,68.0,58,55,40,26,12,1,0,0,0
28.0,175.26,74.8,73,1,2,3,3,0,63,55,62.0,73.0,58,70.0,60,60,70.0,70.0,68.0,69.0,74.0,74.0,68.0,77.0,79.0,66.0,67,80,73,60,67.0,57,73,72,68,12,0,1,0,0
26.0,172.72,74.8,73,1,1,3,3,1,66,63,62.0,73.0,49,70.0,69,40,70.0,70.0,71.0,69.0,74.0,74.0,68.0,71.0,79.0,66.0,63,78,70,67,67.0,61,70,71,69,4,1,1,0,0
26.0,152.4,74.8,73,1,1,3,3,0,47,54,62.0,73.0,53,70.0,50,42,70.0,70.0,71.0,69.0,74.0,75.0,70.0,71.0,79.0,66.0,62,84,70,68,67.0,51,64,73,70,6,0,1,0,0
26.0,175.26,74.8,73,1,1,2,3,2,79,41,62.0,73.0,41,70.0,50,37,67.0,70.0,71.0,69.0,71.0,75.0,70.0,71.0,79.0,71.0,44,76,69,60,63.0,36,72,73,72,6,0,0,1,0
26.0,152.4,74.8,73,1,2,4,3,0,69,72,63.0,73.0,68,70.0,74,72,67.0,70.0,68.0,69.0,71.0,75.0,73.0,64.0,78.0,71.0,74,40,41,73,63.0,68,41,41,42,10,1,1,0,0
26.0,182.88,74.8,73,1,1,2,2,1,51,41,56.0,72.0,54,70.0,41,42,67.0,71.0,68.0,65.0,71.0,74.0,56.0,64.0,78.0,71.0,52,76,72,35,63.0,43,69,77,72,7,0,0,1,0
27.0,170.18,76.2,73,0,1,1,3,1,73,56,50.0,72.0,74,70.0,76,70,69.0,71.0,68.0,65.0,75.0,77.0,73.0,64.0,75.0,70.0,67,72,57,65,65.0,70,52,43,40,6,0,1,0,0
28.0,193.04,76.2,73,1,1,3,2,0,40,27,56.0,72.0,29,71.0,31,28,71.0,71.0,68.0,65.0,75.0,77.0,73.0,64.0,75.0,70.0,42,68,73,53,74.0,38,69,74,69,12,0,1,1,0
28.0,175.26,76.2,73,0,1,3,3,1,76,59,56.0,73.0,52,71.0,77,70,71.0,71.0,70.0,71.0,75.0,77.0,73.0,64.0,75.0,70.0,68,69,70,71,74.0,62,70,70,68,7,0,1,1,0
26.0,170.18,76.2,73,0,2,3,4,1,69,68,56.0,73.0,72,65.0,81,78,69.0,70.0,75.0,75.0,75.0,77.0,62.0,57.0,78.0,70.0,70,48,14,70,72.0,68,17,27,22,12,1,1,0,0
26.0,187.96,76.2,73,1,1,3,2,2,26,35,72.0,72.0,28,71.0,21,26,69.0,71.0,75.0,77.0,75.0,77.0,74.0,72.0,75.0,70.0,21,80,69,28,72.0,37,72,70,67,4,0,0,1,0
26.0,170.18,78.0,73,1,1,3,3,0,69,68,56.0,72.0,53,73.0,69,64,69.0,71.0,75.0,77.0,72.0,70.0,62.0,82.0,73.0,82.0,63,48,29,69,62.0,60,43,41,49,7,1,1,0,0
24.0,185.42,78.0,73,1,1,3,2,1,55,48,65.0,70.0,32,73.0,67,70,69.0,73.0,70.0,77.0,68.0,67.0,62.0,82.0,72.0,82.0,67,75,64,57,62.0,46,70,71,70,12,0,1,1,0
24.0,187.96,69.9,72,1,1,3,2,1,47,22,65.0,69.0,18,72.0,49,35,69.0,73.0,75.0,78.0,72.0,70.0,62.0,63.0,73.0,62.0,23,79,73,23,64.0,25,68,71,71,12,0,0,1,0
25.0,175.26,69.9,72,0,1,3,3,1,60,61,65.0,70.0,41,72.0,44,48,67.0,73.0,72.0,74.0,72.0,70.0,63.0,72.0,72.0,73.0,54,54,58,67,64.0,41,36,64,60,7,1,1,0,0
25.0,165.1,69.9,72,1,1,4,4,1,66,66,68.0,70.0,56,72.0,57,31,64.0,73.0,68.0,71.0,67.0,67.0,63.0,70.0,72.0,73.0,65,70,43,71,69.0,59,33,40,45,10,1,1,0,0
25.0,175.26,69.9,72,1,1,4,3,1,72,65,65.0,70.0,64,72.0,85,78,67.0,73.0,68.0,71.0,67.0,69.0,69.0,66.0,72.0,66.0,73,68,51,69,69.0,61,43,55,44,12,1,1,0,0
32.0,182.88,74.8,72,1,1,4,3,1,65,68,58.0,71.0,69,72.0,67,63,67.0,73.0,68.0,69.0,72.0,69.0,72.0,70.0,72.0,68.0,66,63,33,75,73.0,72,32,28,31,7,1,0,0,0
32.0,154.94,74.8,72,1,1,4,3,1,68,71,65.0,70.0,67,72.0,66,70,67.0,73.0,68.0,69.0,72.0,69.0,72.0,70.0,70.0,68.0,72,33,53,74,73.0,75,34,35,32,6,1,1,0,0
29.0,175.26,79.8,72,1,1,3,3,2,65,54,58.0,71.0,61,72.0,64,60,67.0,73.0,62.0,64.0,67.0,66.0,72.0,68.0,72.0,68.0,73,71,71,50,72.0,64,77,68,59,1,0,1,0,0
29.0,172.72,74.8,72,0,1,3,3,0,67,66,68.0,71.0,61,72.0,63,61,67.0,73.0,62.0,64.0,72.0,69.0,68.0,68.0,67.0,66.0,64,56,42,68,72.0,65,48,29,27,7,1,1,0,0
29.0,187.96,74.8,72,1,1,2,2,1,37,40,58.0,73.0,33,72.0,59,69,68.0,73.0,68.0,69.0,72.0,66.0,68.0,72.0,67.0,68.0,56,65,73,55,71.0,64,71,73,73,7,0,0,1,0
28.0,172.72,72.1,72,1,1,3,3,0,49,52,58.0,71.0,53,72.0,55,46,67.0,74.0,76.0,76.0,77.0,76.0,68.0,68.0,71.0,66.0,57,72,71,55,70.0,41,62,72,66,1,0,1,0,0
28.0,185.42,79.8,72,1,1,3,3,0,71,70,56.0,71.0,60,69.0,62,66,67.0,74.0,77.0,76.0,70.0,74.0,67.0,69.0,71.0,73.0,68,69,38,74,68.0,70,37,39,30,12,1,0,0,0
26.0,152.4,72.1,72,0,1,2,4,1,76,55,67.0,72.0,53,70.0,69,72,67.0,72.0,78.0,76.0,77.0,76.0,66.0,69.0,75.0,66.0,56,56,53,69,68.0,65,32,37,33,7,1,0,0,0
24.0,185.42,77.1,72,0,1,3,3,0,80,45,67.0,72.0,37,69.0,76,31,67.0,72.0,77.0,76.0,70.0,74.0,66.0,59.0,78.0,70.0,42,63,65,64,67.0,38,66,73,74,10,0,0,1,0
